time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-3.757165054810064,-2.4932854239456264,22.679891143803793,6.222073027826735,6.2462597890743154,0.0,-2.3079695266245364,-1.8626633145883067,5.8252481192021985,-0.004488278342720145,-0.15731017551548415,0.0,493.39452679012345,494.183999486386,493.8482875104131,494.69668982722345
3.960000000000003,-3.895157439498178,-2.6063161148211464,23.030987347272323,6.221679028577661,6.236473844200102,0.0,-2.290914556402578,-1.905068658011377,5.877770079210297,-0.011086357327021713,-0.1783448335728507,0.0,454.7808837564013,453.0673929685944,454.34798526394934,453.8186903007856
4.020000000000002,-4.031799960764704,-2.722082965497151,23.388143611277883,6.2217937960909175,6.225616363215419,0.0,-2.262734984409164,-1.9538288940441662,6.026745600353382,0.019907211454375386,-0.1867669796732186,0.0,483.45647676731744,482.79249439564376,482.3820570053411,484.71726545927197
4.080000000000001,-4.166657244577487,-2.8406283659198155,23.75190029054082,6.22318640912996,6.214030837184589,0.0,-2.231454440610923,-1.9975704375569339,6.098203642049218,0.029109837799799226,-0.21035204495558157,0.0,462.35103478821117,460.4531937274974,461.42896737921336,462.1550471342427
4.14,-4.299391753154289,-2.9617912405248115,24.12021384550608,6.224728304447371,6.201298949089436,0.0,-2.1918368871819287,-2.0410406917814283,6.17859427614467,0.01781245835078324,-0.21616493662736283,0.0,464.3043547795354,463.80562372533535,466.11023454430796,465.2264196162635
4.199999999999998,-4.429754184653706,-3.085364917863067,24.490347064277287,6.22573067777283,6.1884210763280265,0.0,-2.1525041019008118,-2.078035964415785,6.159378658133713,0.014396642163667752,-0.21173284229531222,0.0,434.95178608367297,435.2763266390248,433.62778318772627,433.3406030076401
4.259999999999997,-4.557195928455213,-3.2113524942491183,24.86289396304656,6.226480482806842,6.175197606483177,0.0,-2.094313982546903,-2.121469904485905,6.2583788545968595,0.008397052718501687,-0.24962472137526087,0.0,472.28075868894973,469.3014198606408,471.0512695316484,470.58687210408317
4.319999999999996,-4.68101855420882,-3.339861769256295,25.24003700816365,6.2267187921097005,6.160365996412041,0.0,-2.031738054932439,-2.1621499149622716,6.312810808151484,-0.006805213055997167,-0.2427361839218921,0.0,456.909120787111,457.3987137600578,459.86133268426903,458.6552503057291
4.379999999999995,-4.800915975055907,-3.470765660440291,25.619571593642963,6.227003838005025,6.14608450462339,0.0,-1.9635547810342722,-2.201333443827247,6.338222880189904,0.021287170177793076,-0.22997629766931793,0.0,449.53575262800416,450.5128016548093,448.23207984135047,450.50975035666585
4.439999999999993,-4.9158766696398475,-3.6042495041854132,26.00478973929063,6.228084283561341,6.132398691379347,0.0,-1.8670549768755376,-2.2479777068091753,6.501465145110864,0.010473953034115309,-0.2245870486378223,0.0,490.92424261306473,491.2777399900736,492.35843240923765,491.5575352611145
4.499999999999992,-5.02534492448887,-3.740300095505755,26.395864598946833,6.228615371448335,6.119035952379624,0.0,-1.7806626949829505,-2.2870077327012495,6.534148712521038,0.005391132381109356,-0.21921052288690576,0.0,454.42779934575793,454.8107072046152,453.830682877965,453.4223176002211
4.559999999999991,-5.12926260466675,-3.8787265463935467,26.789572720552762,6.2288634858925,6.105907497655082,0.0,-1.6820327230749457,-2.327189418309007,6.589074103491672,0.0014969235101403007,-0.2180150774604681,0.0,461.7363362482679,461.78526440744423,461.45675508580445,461.14910771176557
4.6199999999999894,-5.226319958974448,-4.019769256022172,27.190315098317456,6.228912182851779,6.092645370640664,0.0,-1.551867419068064,-2.37419339006822,6.767849860180722,-0.0005956235480949186,-0.22787386347282343,0.0,499.3312354883781,498.5686932561014,499.4830453143705,499.33036897926024
4.679999999999988,-5.316057649773035,-4.163412246978619,27.59763837826019,6.229050594300535,6.0791297156394695,0.0,-1.438131812785317,-2.413910966444221,6.809214277867545,0.00755820631692225,-0.22049781732256865,0.0,459.922989052508,460.4584531548509,460.42437810273367,461.0691252779342
4.739999999999987,-5.39827507487129,-4.309550792484737,28.009482986016113,6.2295961393457855,6.065831918940702,0.0,-1.3011676313414302,-2.4573111242565875,6.918114277129034,0.01199673058412089,-0.22399154682670636,0.0,481.36761748287944,481.0585349156688,482.3597269153039,482.6947397409504
4.799999999999986,-5.47211727362654,-4.458254412171628,28.42723578080226,6.230344520760557,6.052729185873945,0.0,-1.1589787878308815,-2.4993985556717693,7.006237710440365,0.013408979446978334,-0.20903595977318293,0.0,476.30219307107825,477.4010064525164,477.7124820322089,477.82004718682776
4.859999999999984,-5.537070489321772,-4.6094910069693125,28.850584066415685,6.23143908787754,6.040242857447655,0.0,-1.0049410608027771,-2.541716208797645,7.104525513500919,0.026485038947777224,-0.20630963391122853,0.0,481.53623638629153,481.70353576357144,481.67418659086695,482.6621852679046
4.919999999999983,-5.592847192066036,-4.763177968065687,29.27844286679382,6.232955969646017,6.027624045649652,0.0,-0.853120847988486,-2.5810462418460642,7.1568439980683465,0.022758602969929834,-0.2198281986837941,0.0,470.28789045417466,469.19815508587556,469.632958653532,469.34383425608434
4.979999999999982,-5.6407765160557855,-4.918914091493935,29.703634479989436,6.234520277676003,6.014393161892098,0.0,-0.7433710925975184,-2.610131426001159,7.016809476076001,0.03198755642517323,-0.22192169356831176,0.0,407.6291804515231,407.3890058983781,406.2442668422872,407.0714071106718
5.0399999999999805,-5.679196680258927,-5.076853514019364,30.130203275078838,6.237162069941432,6.001627097429612,0.0,-0.536062742222228,-2.6542214599918816,7.200632623185177,0.061064005471023725,-0.19890304937723038,0.0,508.4910896049965,510.0988685155078,507.9334922456236,510.0156227429174
